Group,Review
"
G4,"Alp-Us klingt nach einer sehr vielversprechenden App mit großem Potential. Vor allem das Konzept, welches es möglich macht, dass die gesamte Gruppe mit entscheiden kann über den geplanten Urlaub scheint innovativ zu sein. Dieses Geschäftsmodell macht Sinn und trifft den User durchaus entsprechend. Zudem finde ich sehr gut, dass hierbei auf jeden Teilaspekt des Urlaubes wie beispielsweise Skigebiet, Unterkunft und Gastronomie eingegangen wird. Eine App oder allgemeine Plattform die es möglich macht alle die Teilaspekte zusammen in einem ""Lauf"" abzuschließen ist mir bisher nicht bekannt. Die Urlaubsplanung wird dadurch übersichtlicher und effizienter.  Die Idee hat organisatorisch also absolut Potential. Dadurch dass man eigene Prefärenzen angeben kann, wird der Urlaub speziell und individuell auf die Gruppe und die Personen darin abgestimmt. Auch, dass man die verschiedensten Elemente zwar alle in der App buchen kann, dies jedoch nicht machen muss, macht das ganze Programm sehr individuell und flexibel gestaltbar. Der Skiurlaub ist ein von sehr vielen Menschen geliebter Urlaub. Daher ist es sicherlich eine gute Idee dies zu vereinfachen. Ich denke jedoch, dass auch genau dies eine Schwäche der App sein kann. Warum wird das Konzept nur für Skiurlaube möglich gemacht? Es gibt sicherlich eine große Anzahl an Menschen, für welche ein Skiurlaub nicht in Frage kommen würde. Diese Menschen werden durch Ihre App also leider nicht erreicht. Dies ist auf der einen Seite schade für die Kunden, aber auch für die als Unternehmen. Eventuell ist es eine Möglichkeit, das Programm zu erweitern und es somit möglich zu machen in den verschiedensten Gebieten Urlaubspakete zu buchen. Denken sie hierbei beispielsweise an ein Urlaubsgebiet am Meer. Hier kann ebenso eine Unterkunft wie etwa ein Hotel oder Resort gebucht werden, Freizeitangebote, Gastronomie und vieles mehr. Oder aber auch ein Wanderurlaub im Gebirge oder ein Stadturlaub. Ich denke, dass mit Ihrem Konzept vieles möglich ist. Denken Sie darüber nach und melden Sie sich wieder falls noch Fragen offen geblieben sind.  
"
G4,"Alps Up stellt eine neuartige Idee dar, die auf jeden Fall das Potenzial hat, den Prozess der Skiuralubsplanung zu verbessern und zu vereinfachen. Der Zweck des Geschäftsmodells von Alps Up bietet die Planung und Organisatin von Skiurlauben. Dies stellt eine innovative Lösung für die Organisation von Skiurlauben dar. Die Zielgruppe dieser Anwendung, also diejenige die Skiurlaube planen, ist genau definiert und die Anwendung erfüllt die Bedürfnisse der Nutzer wahrscheinlich sehr gut. Dies macht es wahrscheinlich sehr attraktiv, da ganz genau auf die bedürfnisse der nutzer zugschneidert werden kann. Was problematisch sein könnte ist, dass in diesem Modell nur eine einzige Person die Entscheidung trifft. Besser wäre es, wenn alle Gruppenmitglieder gleichberechtigte Gruppenmitglieder wären. So wird Konfliktpotenzial minimiert. Außerdem ist die Konkurrenz in diesem Bereich wahrscheinlich sehr hoch, wesshalb Alps Up klar darlegen muss, welche einzigartigen Vorteile es bringt. Es muss sich klarer abheben von der Kokurrenz. Falls der Andrang de Nutzer sehr hoch wird, muss auch sicher gestellt werden, dass die Plattform sklaierbar ist und alles zuverlässig und leistungsfähig bleibt. Insgesamt ist dieses Geschäfftmodell eine gute Idee. Es sollte außerdem ein effektiver Kundenservise angeboten werden. Nutzer sollen das Gefühl haben, dass sie  bei jeglichen Fragen oder Problemen schnelle unstertzützung zu bekommen. Ein sehr guter Kunderservice könnte schon dazu beitragen, dass sich die Anwendung von der Konkurrenz abhebt und dass Skiurlaub-Planende eher auf diese Anwendung zurückgreifen, anstatt zur KOnkurrenz zu greifen. Allgemein lässt aich abschließend zusammenfassen, dass die Anwendung  sehr viel Potenzial zeigt und sich gut ausbauen lässt. Sie trifft eine hervorgande Nische, die sie eine noch nicht stark Ausgearbietete ist und eine Neuheit darstellt. Mit entsprechender Verbesserung und Vorbreitung könnte die Anwendung eine große Plattform werden im Bereich des Skiurlaubs. Sie könnte eine wichtige rolle spielen in der Tourismusbranche, da sie vielen Menschen die Organisation und Plnaung ihres Urlaubs erleichtert. 
"
G4,"Alps up ist eine einzigartige app, da alles was du fuer einen Urlaub brauchst in einer einzigen app verfuegbar ist. Eine der Staerken dieser app gebraucht wird um Vorschlaege fuer Unterkunft, Transport, Gastronomie und Skiegebiet zu finden. Es kann normalerweise lange dauern, ein Urlaub zu planen, es kann zeitaufwendig sein.Diese app kann man im Gegenteil schnell gebrauchen. Die Registration ist schnell und einfach durch den Einladungslink. Die app ist auch inklusiv, da sie massgeschneiderte Vorschlaege fuer verschiedene Mobilitaet Optionen gibt. Der Name der app ist gut, obwohl vielleicht mehr fuer junge Kunden geeignet. Der Logo ist auch gut entwickelt worden. Auch ist die app gut dafuer, service providers mit Kunden zu paaren. Was die app noch gebrauchen koennte ist ein Vorschlag fuer ein modernes und attraktives layout. Das Video gab keine klare Idee, wie die app aussehen wird und ob sie wirklich einfach zu benoetigen ist. Die app sollte auch viele verschiedene service providers an board haben. Auch wenn die app gut ist, werden Kunden sie nicht benoetigen wenn sie keine attraktive Restaurants und Hotels durch die app finden koennen. Es gibt auch mitlerweile Webseiten, wo man mehr als nur Unterkunft oder Transport buchen kann, zum Beispiel, Booking.com. Wie ist die app anders als diese anderen Seiten? Koennten andere Vorschlaege in die app zu finden sein, zum Beispiel kann die app eine Route planen? Ein Restaurant in der Naehe des Hotels finden oder des Skigebiets? Vielleicht braucht jemand ein Skilehrer, kann die app helfen das zu finden?  Vielleicht koennte die app Vorschlaege haben fuer Eltern die mit kleinen Kindern auf Urlaub sind? Ich denke auch dass die Kunden persoenlichen Daten nicht mit Service Providers geteilt werden sollten, oder zumindest nicht ohne dass die Kunden damit einstimmen. Wenn Kunden nicht ihre Daten teilen wollen, bekommen Service provider immer noch die informationen die sie benoetigen?
"
G4,"Als Erstes wollte ich gleich erwähnen, dass ich von dem Namen für die App richtig begeistert bin. Ich finde, es passt super zum Produkt und man kann es sich auch leicht merken. Ich gehöre zwar nicht direkt zu der Zielgruppe, aber in meinem Freundeskreis finden sich einige Leute für die diese Idee Sinn macht.  Insgesamt finde ich das Geschäftsmodell grundsätzlich gut durchdacht, jedoch denke ich, dass da vielleicht noch mehr Funktionalität eingebaut werden kann, zum Beispiel Polls zum Wählen der besten Optionen, oder Chat. Es kann ja durchaus passieren, dass sich nicht alle in der Reisegruppe einig sind, wenn mehr Vorschläge gemacht werden. Es würde mich auch interessieren, wie genau die Vorschläge von der App erstellt werden, ich hoffe, es sind verlässliche Algorithmen für die Auswahl eingebaut, schliesslich hängt der finanzielle Erfolg davon ab wie viele Nutzer die angebotenen Leistungen gut genug finden, um sie auch direkt über die App zu buchen. Was ich richtig gut finde ist die Tatsache, dass man die Vorschläge nicht automatisch über die App buchen muss, obwohl da auch ein wenig die Gefahr lauert für das Modell (wenn es halt allzu viele Menschen nur zur Inspiration nehmen und das Geld dann woanders ausgeben). Ich halte es für wichtig, dass die Preise und Kosten für die Endverbraucher wettbewerbsfähig sind, damit sie über die App so viel wie möglich bestellen /  buchen. Was ich noch interessant finden würde in der App wären Wetterinfos und Pistenkarten. Dann kann in noch mehr Detail die Reise ausgemacht und geplant werden. Ich würde gerne noch mehr erfahren über das Design der App, das kann einen riesigen Unterschied ausmachen wenn es darum geht User zu werben und zu behalten. Wenn es richtig user friendly gestaltet wird, kann ich mir vorstellen dass viele Leute angesprochen werden und es mindestens testen wollen. Ich wünsche dem Alp Us Team auf jeden Fall viel Erfolg mit Ihrer Idee! <span class=""inline-suggestion""> ansonsten good job! :-) /-  - gut erörtert, bis auf wenig beschreiben ursache der ankündigung, da mir die generellen möglichkeiten und die preiskonkur</span>
"
G4,"Das Geschaftmodell von Alp-us ist recht effizient und bietet ein umfassendes modell, das seinen eine einheitliche schnittstelle ermoglicht, die eine vielzahl anderer interner Apps ermoglicht. Das Alp-us modell ist, gut, weil es die moglichkeit mehrerer benutzer bei der buchung eines skiausflugs bieter und es allen benutzem ermoglicht, ihre eigenen praferenzen basierend auf individuellen oder gruppenentscheidungen fur ihren skiausflug festzulegen. Toll ist auch, dass sie mit der app einen ort haben, an diem sie ihre unterkunft, transport und grastonomie in einer app buchen konnen, aber auch anderen benutzern die moglichkeit bietet, optionen je nach individuellen vorlieben zu andern. Die moglichkeit, einen umfassenden uberlick uber weitere inklusivleistungen zu erhalten, die in den skigebieten verfugbar sind, bietet auch eine tolle, einfache und schnelle moglichkeir, diese leistungen in der Alp-us app zu buchen. Allerdings denke ich, dass die app ein eigenes buchungssyem haben sollte, das speziell fur die resorts eingefuhrt wird, antstatt andere modelle wi AirBnB zu nutzen, die resorts sollten ihre eigenen privaten buchungssystem haben. Daruber hinause ware die benutzrinterview/ mehrbenutzfunktion grobartig, wenn sie es allen benutzern ermoglichen wurde, auf die buchung zuzugreifen, ohne dass ein link gesendet werden muss, um aud die details der reise zuzugreifen und anderungen an der buchung vorzunehmen. Es wurde gut funkionieren, wenn es system gabe, das es benutzern ermoglicht anderungen vorzunehmen und anderen die moglichkeit zu geben diese anderungen zu sehen, vorsschlage fur die reise zu machen und andere aspekte der resise selbst zu kommentiren, zusammesnfassend lasst sich sagen, dass dies ein sehr guter plan ist, der das potenzial hat, weit zu kommen und weltweit erfolgreich zu sein. Dies ist eine grobartige und innovative moglichkeit, ein buchungssystem zu habben, das verschiedene arten der buchung eine skireise umfasst, ohne dass sie fur eine buchung auf verschiedene websites gehen und standig mit ihren freunden oder ihrer familie uber die reise kommunizieren mussen,
"
G4,"Das Geschaftmodell von Alp-us ist recht effizient und bietet ein umfassendes modell, das seinen eine einheitliche schnittstelle ermoglicht, die eine vielzahl anderer interner Apps ermoglicht. Das Alp-us modell ist, gut, weil es die moglichkeit mehrerer benutzer bei der buchung eines skiausflugs bieter und es allen benutzem ermoglicht, ihre eigenen praferenzen basierend auf individuellen oder gruppenentscheidungen fur ihren skiausflug festzulegen. Toll ist auch, dass sie mit der app einen ort haben, an diem sie ihre unterkunft, transport und grastonomie in einer app buchen konnen, aber auch anderen benutzern die moglichkeit bietet, optionen je nach individuellen vorlieben zu andern. Die moglichkeit, einen umfassenden uberlick uber weitere inklusivleistungen zu erhalten, die in den skigebieten verfugbar sind, bietet auch eine tolle, einfache und schnelle moglichkeir, diese leistungen in der Alp-us app zu buchen. Allerdings denke ich, dass die app ein eigenes buchungssyem haben sollte, das speziell fur die resorts eingefuhrt wird, antstatt andere modelle wi AirBnB zu nutzen, die resorts sollten ihre eigenen privaten buchungssystem haben. Daruber hinause ware die benutzrinterview/ mehrbenutzfunktion grobartig, wenn sie es allen benutzern ermoglichen wurde, auf die buchung zuzugreifen, ohne dass ein link gesendet werden muss, um aud die details der reise zuzugreifen und anderungen an der buchung vorzunehmen. Es wurde gut funkionieren, wenn es system gabe, das es benutzern ermoglicht anderungen vorzunehmen und anderen die moglichkeit zu geben diese anderungen zu sehen, vorsschlage fur die reise zu machen und andere aspekte der resise selbst zu kommentiren, zusammesnfassend lasst sich sagen, dass dies ein sehr guter plan ist, der das potenzial hat, weit zu kommen und weltweit erfolgreich zu sein. Dies ist eine grobartige und innovative moglichkeit, ein buchungssystem zu habben, das verschiedene arten der buchung eine skireise umfasst, ohne dass sie fur eine buchung auf verschiedene websites gehen und standig mit ihren freunden oder ihrer familie uber die reise kommunizieren mussen,
"
G4,"Das Geschäftsmodell gefällt mir da es den Ski-Urlaub einfacher und übersichtlicher gestalten würde. Nicht nur die Urlauber sondern auch die Unternehmer würden dadurch profitieren und beide Parteien würden Kosteneffizienant handeln. Probleme sehe ich bei der Nutzung der App für ältere Menschen, da die App recht kompliziert wirkt und kein Tutorial in der Vorstellung erwähnt wurde. Außerdem frageich mich wie der Datenschutz funktionieren soll und ob es dabei zu Problemen für das Unternehmen kommen kann. Außerdem muss man die Kosten für die App berücksichtigen daman die App andauernd begleiten müsste um Fehler und Bugs zu vermeiden. Außerdem wird es auch sicherlich viele Updates geben und die App könnte ein Risiko darstellen, denn wenn sie nicht so gut funktioniert bzw. Kunden die App nicht effektiv nutzen können werden sie unzufrieden und würden deswegen ein schlechtes Bild über die App entwickeln und vielleicht sogar über das Unternehmen, was natürlich schlecht für unser Geschäft wäre. Die Funktionsweisen der App sind sehr gut vorallem, das man zwischen Skigebiet, Unterkunft, Gastronomie und Transport unterscheidet und bei allen Bereichen die Wahl individuell gestalten kann. Ich denke man müsste mit potenziellen Kunden diese App austesten um besser zu verstehen, ob die App sich überhaupt für die Kunden lohnt oder ob sie eigentlich keine Lust haben um ihre Zeit damit zu verbringen alles in der App einzustellen. Außerdem fehlt meines Erachtens nach ein wirklicher Reiz um die App zu nutzen, denn sie gibt zwar Vorteile aber ich denke nicht dass diese Vorteile motivation genug sind um die App herunterzuladen und zu verwenden, ich könnte mir vorstellen, dass ein Einladungssystem in dem man Prämien dafür erhält das man Freunde und Familie einlädt hilfreich sein könnte um die App attraktiver zu machen und außerdem mehr Leute in die Skigebiete zu locken. Dies würde den Gewinn für beide Parteien denke ich maximieren
"
G4,"Das Geschäftsmodell ist gut, kann aber verbessert werden. Ich bin mir nicht sicher, warum es nur auf Skiurlaube abzielt, aber dies kann auf andere Orte ausgeweitet werden. Es ist praktisch und ermöglicht es Menschen, ihren Urlaub in einem Tool zu planen, allerdings ist eine strenge Sicherheit für die persönlichen Daten der Kunden erforderlich. Können Reservierungen über die App außerdem storniert werden, wenn jemand seine Meinung ändert? Welche Richtlinien gelten für eventuell erforderliche Änderungen? Es wird auch eine sehr große App sein (sie wird auf jedem Gerät viel Platz beanspruchen). Gibt es also auch eine Website für Leute, die keine App herunterladen möchten? Wie lauten die Kundendienstrichtlinien? Können Sie in Notfällen eine echte Person kontaktieren und mit ihr sprechen? Es wäre gut, eine tatsächliche Demonstration zu sehen, wie jemand die App verwenden würde, um sicherzustellen, dass sie nicht zu schwierig und benutzerfreundlich ist (das Layout der App sollte nicht verwirrend sein). Die Sicherheit der App ist sehr wichtig. Wie werden Kundeninformationen sicher gespeichert? Und welche Notfallpläne gibt es, wenn bei der Reservierung eines Kunden etwas schief geht? Und warum lohnt es sich, die App als etwas ganz Neues zu nutzen? Um Kunden anzulocken, sollte es Sonderangebote zu Übernachtungs- oder Reisepreisen geben. Viele Menschen werden zögern, ein solches Tool zu verwenden, es sei denn, es bietet Sicherheit für ihre Informationen und Vorteile bei der Preisgestaltung, die sie anderswo nicht bekommen können. Partnerschaften mit Hotels oder Flügen sollten zu Sonderpreisen für ein Mitgliedschaftssystem ausgehandelt werden, das den Nutzen erhöht, je mehr Punkte man erreicht. Hervorzuheben ist die Benutzerfreundlichkeit des Tools auch für diejenigen, die sich mit Technik nicht so gut auskennen (in Familien sind es meist die Eltern oder ältere Menschen, die Ausflüge organisieren) und die Sicherheit, die es für alle Ihre persönlichen Daten bietet. Dieses Tool hat ein gutes Potenzial und erfordert angemessene Werbung. 
"
G4,"Das Tool namens ""Alp-us"" wurde entwickelt, um das Erlebnis des Reisens im Schnee und der Ausubung von Extremesportarten in dieser Art von Umgerbung angenehmer und benutzerfreundlicher zu gestalten. Die Art der Nutzer, fur die ""Alp-Us"" nutzlich sein konnte, ist sehr vielfaltig: Dazu gehoren Familiengruppen, Firmenveranstaltung en und Freundesgruppen. <span class=""inline-suggestion""> die beschreibung der personae ist prima gelungen, da klar nachvollziehbar und klar nachzuvollziehbar ist, womit so die beziehungen verständigt werden. die</span>Eines der einzigartigen Merkmale dieses Tools ist die Existenz eines ""Anfuhrers"", der durch Senden eines bestimmten Links eine Einladung an einzelne Mitglieder senden kann. Diese teilweise Zentralisierung eliminiert den Chaosfaktor aus dem Erlebnis und ermoglicht es Benutzern, ihre Reise zu organisieren, ohne Stress oder ein Gefuhl der Desorganisation jeglicher Art zu verspuren. Daruber hinaus bringt das ""Alp-Us""Tool den Benutzer naher an die Community (bestehend aus anderen Benutzern, die dasselbe Tool verwenden) heran, sodass Sie das Erlebnis bereits in der Registrierungsphase durch die Auberung von Vorlieben, Mobilitatsoptionen usw. Individuell gestalten konnen Vertugbarkeit von Bereichen zur Ausubung von Sport un mehr. Basierend auf den in der Registrierungsphase vorgeschlagenen Praferenzen bietet das Tool dem Benutzer Kombinationen aus Transportmitteln, Losungen fur Efrischungen, Verpflegung und zahlreiche Vorschlage fur Unterkunfte. Damit ist sichergestellt, dass jeder, der ""Alp-Us"" nutzt, das Bergerlebnis entspannt genieben kann, da ""Alp-Us"" alle Aufgaben ubernimmt, die den Komfort der Reise beeintrachtigen konnten. ""Alp-Us"" fungiert als Vermittler zwischen dem Nutzer und denjenigen, die verschiedene Arten von Dienstleistungen anbieten, und bringt so Skigebiete, Restaurants, Plattformen, die bei der Suche nach Unterkunften helfen, und andere mit den ""Alp-Us""- Nutzern in Kontakt. Basierend auf den Nutzerstromen der ""Alp-Us""- App werden Losungen erstellt, die es den Nutzern, die den Dienst spater nutzen, ermoglichen, die fur sie passende Kombination zu finden. 
"
G4,"Das besprochene Geschaftsmodell geht von der Erstellung einer Anwendung aus, die Skifahrer - sowohl Freundesgruppen als auch Familien - bei der Organisation eines Skiausflugs unterstutzen soll.  Die Analyse des aktuellen Markets und der Bedurfnisse der Gesellschaft lasst den Schluss zu, dass die Anwendung sicherlich ein breites Publikum finden wird. Wie man sieht, nimmt die Zahlder Manschen, die im Winter Skifahrender in die Berge gehen, zu.  Zu den guten Seiten des Geschaftsmodells gehoren die vielen Moglichkeiten, die die anwendung bietet, sowie die Mobilitat der Anwendung und die Moglichkeit, sie uberall zu nutzen. Die Anwendung kann viele Dinge gleichzeitig fur uns erledigen. Es kann den Reiseplan fur uns festlegen oder einfach bei der Auswahl bestimmter Elemente der Reise, wie z. B. der Unterkunft, helfen. Die Anwendung informiert auch uber die Beschaffenheit der Routen in einem bestimmten Skigebiet. Zu den Nachteilen der Anwendung kann das Problem gehoren, die richtige Datenmenage fur den ordnungsgemassen Betreib zu erhalten. Die Anwendung musste alle Skianlagen, Hotels, Ferienhauser kennen, was am Anfeng ein Problem sein kann. Es ist moglich, dass fur einige Objekte eine Exklusivvereeinbarung mit anderen deratigen Anwendungen oder Websites besteht, die verhindern, dass sie in unsere Anwendung aufgenommen werden. Die bedarf jedoch einer tiefergehenden Analyse und Uberprufung. Derzeit gibt es auf dem Markt mehrere Websites und Anwendungen zur Buchung von Hotelaufenthalten oder anderen Attraktionen. Allerdings gibt es keine Anwendung, die so viele Funktionalitaten auf einmal vereinen wurde. Die betreffende Anwendung ware daher etwas Innovatives und hatte keine direkte Konkurrenz.  Zusammenfassend glaube ich, dass das vorgestelle Geschaftsmodell gute Erfolgsaussichten am Markt hat.  Es gibt etwas Neues und Einzigartiges. 
"
G4,"Das besprochene Geschaftsmodell geht von der Erstellung einer Anwendung aus, die Skifahrer - sowohl Freundesgruppen als auch Familien - bei der Organisation eines Skiausflugs unterstutzen soll.  Die Analyse des aktuellen Markets und der Bedurfnisse der Gesellschaft lasst den Schluss zu, dass die Anwendung sicherlich ein breites Publikum finden wird. Wie man sieht, nimmt die Zahlder Manschen, die im Winter Skifahrender in die Berge gehen, zu.  Zu den guten Seiten des Geschaftsmodells gehoren die vielen Moglichkeiten, die die anwendung bietet, sowie die Mobilitat der Anwendung und die Moglichkeit, sie uberall zu nutzen. Die Anwendung kann viele Dinge gleichzeitig fur uns erledigen. Es kann den Reiseplan fur uns festlegen oder einfach bei der Auswahl bestimmter Elemente der Reise, wie z. B. der Unterkunft, helfen. Die Anwendung informiert auch uber die Beschaffenheit der Routen in einem bestimmten Skigebiet. Zu den Nachteilen der Anwendung kann das Problem gehoren, die richtige Datenmenage fur den ordnungsgemassen Betreib zu erhalten. Die Anwendung musste alle Skianlagen, Hotels, Ferienhauser kennen, was am Anfeng ein Problem sein kann. Es ist moglich, dass fur einige Objekte eine Exklusivvereeinbarung mit anderen deratigen Anwendungen oder Websites besteht, die verhindern, dass sie in unsere Anwendung aufgenommen werden. Die bedarf jedoch einer tiefergehenden Analyse und Uberprufung. Derzeit gibt es auf dem Markt mehrere Websites und Anwendungen zur Buchung von Hotelaufenthalten oder anderen Attraktionen. Allerdings gibt es keine Anwendung, die so viele Funktionalitaten auf einmal vereinen wurde. Die betreffende Anwendung ware daher etwas Innovatives und hatte keine direkte Konkurrenz.  Zusammenfassend glaube ich, dass das vorgestelle Geschaftsmodell gute Erfolgsaussichten am Markt hat.  Es gibt etwas Neues und Einzigartiges. 
"
G4,"Das präsentierte Geschäftsmodell sieht vor, durch den Modularen Aufbau alle einzelnen Schritte der Urlaubsplanung zu vereinen. Dadurch könnnen bisher unabhängige Schritte vereint werden, wodurch den Kund:innen ein Großteil der Arbeit abgenommen wird. Das ist eine starke Leistung, da dadurch Unternehmen besser kooperieren können und die Kund:innen ihre Vorstellungen besser umsetzen können. Es können so zudem Gruppenplanungen vereinfacht werden, wodurch ein Großteil der Ski-Tourist:innen angesprochen würde. Es wird in der Vostellung des Geschäftmodell allerdings nicht präzise dargestellt, welche UNternehmen teilhaben können. Um solch eine App an den Markt zu bringen, müssten bereits Unternehmen von Beginn an teilnehmen. Es wurde meiner Meinung nach noch nicht genügend der Gewinn dieser UNternehmen verdeutlicht. Außerdem ist nicht spezifizeiert, ob die App allein durch die Bezahlung durch die UNternehmen funktioniert. Laut Vorstellung, zahlen die Kund:innen nicht direkt and die App, es ist unklar, ob dies ausreicht für die Finanzierung. EIn weiterer fehlender Aspekt ist, dass nicht genau erklärt wird, wie genau die Kund:innen dann Urlaube planen können. Genauer gesagt wird nicht beschrieben, ob die einzelnen Kund:innen/ Gruppen auch zwischen verschiedenen Optionen wählen können und eigene Vorschläge/ Auswahlen einbringen können. Dadurch würde die automatische Generierung zwar schwieriger werden, es könnten jedoch auch noch besser die eigenen Vorstellungen berücksichtigt werden. Um alle Kund:innen, insbesondere die jüngeren, anzusprechen, sollte die App ansprechender gestaltet sein als die Präsentation. Dort wurde sehr sachlich und eintönig geredet und bildlich dargestellt. Zudem muss auf gendergerechte Sprache geachtet werden. Alles in Allem scheint die App eine innovative Idee zu sein, mit der in der Tourismusbranche, besonders in Urlaubszielen, in denen Gruppenurlaube populär sind, einiges erneuert und verbessert werden könnte. Die modulare Planung wird schon bei anderen Buchungsseiten genutzt, jedoch nicht in solch einer Art von Urlaub. Es müssten lediglich die Finanzierung der App und die Teilnahme der Unternehmen spezifiziert werden, um das Modell allumfassender und ausbaufähiger zu gestalten. 
"
G4,"Das präsentierte Geschäftsmodell sieht vor, durch den Modularen Aufbau alle einzelnen Schritte der Urlaubsplanung zu vereinen. Dadurch könnnen bisher unabhängige Schritte vereint werden, wodurch den Kund:innen ein Großteil der Arbeit abgenommen wird. Das ist eine starke Leistung, da dadurch Unternehmen besser kooperieren können und die Kund:innen ihre Vorstellungen besser umsetzen können. Es können so zudem Gruppenplanungen vereinfacht werden, wodurch ein Großteil der Ski-Tourist:innen angesprochen würde. Es wird in der Vostellung des Geschäftmodell allerdings nicht präzise dargestellt, welche UNternehmen teilhaben können. Um solch eine App an den Markt zu bringen, müssten bereits Unternehmen von Beginn an teilnehmen. Es wurde meiner Meinung nach noch nicht genügend der Gewinn dieser UNternehmen verdeutlicht. Außerdem ist nicht spezifizeiert, ob die App allein durch die Bezahlung durch die UNternehmen funktioniert. Laut Vorstellung, zahlen die Kund:innen nicht direkt and die App, es ist unklar, ob dies ausreicht für die Finanzierung. EIn weiterer fehlender Aspekt ist, dass nicht genau erklärt wird, wie genau die Kund:innen dann Urlaube planen können. Genauer gesagt wird nicht beschrieben, ob die einzelnen Kund:innen/ Gruppen auch zwischen verschiedenen Optionen wählen können und eigene Vorschläge/ Auswahlen einbringen können. Dadurch würde die automatische Generierung zwar schwieriger werden, es könnten jedoch auch noch besser die eigenen Vorstellungen berücksichtigt werden. Um alle Kund:innen, insbesondere die jüngeren, anzusprechen, sollte die App ansprechender gestaltet sein als die Präsentation. Dort wurde sehr sachlich und eintönig geredet und bildlich dargestellt. Zudem muss auf gendergerechte Sprache geachtet werden. Alles in Allem scheint die App eine innovative Idee zu sein, mit der in der Tourismusbranche, besonders in Urlaubszielen, in denen Gruppenurlaube populär sind, einiges erneuert und verbessert werden könnte. Die modulare Planung wird schon bei anderen Buchungsseiten genutzt, jedoch nicht in solch einer Art von Urlaub. Es müssten lediglich die Finanzierung der App und die Teilnahme der Unternehmen spezifiziert werden, um das Modell allumfassender und ausbaufähiger zu gestalten. 
"
